epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,28988.3,1.35206,0.57439,1.65176,0.87498,0.86124,0.8997,0.71625,1.87607,1.01264,1.81122,0.000366877,0.000366877,0.000366877
181,29147.7,1.3502,0.57212,1.65171,0.87693,0.85922,0.8998,0.71633,1.87695,1.01393,1.81169,0.00034227,0.00034227,0.00034227
182,29307.4,1.34413,0.57077,1.65236,0.87827,0.85758,0.89932,0.71579,1.87774,1.01549,1.81206,0.000318825,0.000318825,0.000318825
183,29466.3,1.34792,0.57035,1.65046,0.87786,0.85728,0.89915,0.71568,1.87851,1.01727,1.81248,0.000296546,0.000296546,0.000296546
184,29625.9,1.34063,0.56691,1.65203,0.8764,0.85781,0.89904,0.71552,1.87895,1.01863,1.81279,0.000275441,0.000275441,0.000275441
185,29784.8,1.34609,0.57083,1.65035,0.87706,0.85718,0.89875,0.71521,1.87966,1.02042,1.81313,0.000255513,0.000255513,0.000255513
186,29944.1,1.34567,0.56929,1.65073,0.87587,0.85852,0.89858,0.71484,1.88014,1.02191,1.81338,0.000236769,0.000236769,0.000236769
187,30103.6,1.34249,0.56729,1.6501,0.87648,0.85769,0.89844,0.71454,1.88072,1.02315,1.81376,0.000219212,0.000219212,0.000219212
188,30263.1,1.34143,0.56795,1.65017,0.8764,0.85783,0.89827,0.71435,1.88124,1.0245,1.81403,0.000202847,0.000202847,0.000202847
189,30422.4,1.33705,0.56452,1.64767,0.87611,0.8582,0.89813,0.71424,1.8819,1.02579,1.81432,0.000187678,0.000187678,0.000187678
190,30582.1,1.33858,0.56452,1.64891,0.8759,0.85826,0.89796,0.714,1.88222,1.02693,1.81456,0.000173709,0.000173709,0.000173709
191,30743.7,1.3339,0.56287,1.65014,0.87624,0.858,0.89782,0.7139,1.88282,1.02796,1.81486,0.000160943,0.000160943,0.000160943
192,30903.2,1.33375,0.56212,1.65004,0.87605,0.85754,0.89779,0.71365,1.88313,1.02902,1.81509,0.000149383,0.000149383,0.000149383
193,31062.5,1.33687,0.56566,1.64811,0.87503,0.85753,0.89767,0.71335,1.8836,1.03053,1.81532,0.000139032,0.000139032,0.000139032
194,31221.3,1.33779,0.56544,1.64751,0.87639,0.85711,0.89762,0.71322,1.88401,1.03149,1.81556,0.000129893,0.000129893,0.000129893
195,31380.2,1.33375,0.56351,1.64727,0.87713,0.85635,0.89753,0.7131,1.88435,1.03244,1.81592,0.000121968,0.000121968,0.000121968
196,31538.8,1.33369,0.56264,1.6484,0.87653,0.85727,0.89722,0.71278,1.88482,1.0333,1.81615,0.000115259,0.000115259,0.000115259
197,31698.1,1.33067,0.56197,1.64784,0.87538,0.85784,0.89689,0.71247,1.88519,1.03401,1.8164,0.000109768,0.000109768,0.000109768
198,31857.7,1.33274,0.56184,1.64738,0.87777,0.85489,0.89719,0.71235,1.88553,1.0346,1.8166,0.000105495,0.000105495,0.000105495
199,32017.4,1.3322,0.56258,1.64652,0.87771,0.85545,0.8969,0.71218,1.88576,1.03528,1.81679,0.000102443,0.000102443,0.000102443
200,32176.2,1.3297,0.5605,1.64811,0.87733,0.85646,0.89702,0.71217,1.88591,1.03592,1.81697,0.000100611,0.000100611,0.000100611
