epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,9456.56,0.66507,0.34114,0.8278,0.83247,0.82068,0.86848,0.65953,0.92346,0.52943,0.89532,0.00034227,0.00034227,0.00034227
182,9509.15,0.66279,0.34054,0.82765,0.8316,0.8207,0.8684,0.6593,0.92372,0.52974,0.89543,0.000318825,0.000318825,0.000318825
183,9561.8,0.66284,0.33965,0.82826,0.83094,0.8209,0.86833,0.65927,0.92402,0.53026,0.89552,0.000296546,0.000296546,0.000296546
184,9614.24,0.66265,0.33958,0.82766,0.83026,0.81983,0.86799,0.6589,0.92441,0.53066,0.89567,0.000275441,0.000275441,0.000275441
185,9666.65,0.66371,0.33989,0.82707,0.82989,0.81959,0.86783,0.65853,0.9248,0.53092,0.89581,0.000255513,0.000255513,0.000255513
186,9719.17,0.66418,0.33983,0.82756,0.82974,0.81928,0.86769,0.65837,0.92489,0.5313,0.89591,0.000236769,0.000236769,0.000236769
187,9771.48,0.66188,0.33816,0.82711,0.82913,0.81993,0.8678,0.65829,0.92522,0.53148,0.89603,0.000219212,0.000219212,0.000219212
188,9823.87,0.66417,0.3395,0.82761,0.82855,0.81969,0.86765,0.6581,0.92524,0.53167,0.89605,0.000202847,0.000202847,0.000202847
189,9876.2,0.66081,0.33882,0.82708,0.82809,0.81918,0.8674,0.65807,0.92543,0.53207,0.8961,0.000187678,0.000187678,0.000187678
190,9928.38,0.66155,0.33833,0.82737,0.82816,0.81887,0.8674,0.65792,0.92558,0.53224,0.89619,0.000173709,0.000173709,0.000173709
191,9986.58,0.65962,0.33646,0.82728,0.82802,0.81879,0.86724,0.65784,0.9258,0.53235,0.89626,0.000160943,0.000160943,0.000160943
192,10039.1,0.65918,0.3371,0.82803,0.82731,0.81943,0.86715,0.65764,0.92589,0.5325,0.89634,0.000149383,0.000149383,0.000149383
193,10091.9,0.65936,0.33714,0.82653,0.82751,0.81902,0.86698,0.65758,0.926,0.53264,0.89638,0.000139032,0.000139032,0.000139032
194,10144,0.66039,0.33736,0.82653,0.8271,0.81891,0.86671,0.65735,0.92613,0.53285,0.89643,0.000129893,0.000129893,0.000129893
195,10196,0.65748,0.33648,0.82701,0.82653,0.81878,0.86656,0.65723,0.92615,0.53291,0.89645,0.000121968,0.000121968,0.000121968
196,10248.2,0.65868,0.33593,0.82689,0.82547,0.81899,0.86634,0.65722,0.92619,0.53302,0.89648,0.000115259,0.000115259,0.000115259
197,10300,0.65699,0.33575,0.82648,0.82472,0.81869,0.86621,0.65689,0.92646,0.53302,0.89654,0.000109768,0.000109768,0.000109768
198,10351.8,0.6594,0.33693,0.82669,0.82449,0.81869,0.86614,0.65683,0.92664,0.53294,0.89663,0.000105495,0.000105495,0.000105495
199,10403.9,0.65999,0.33665,0.82676,0.82474,0.81811,0.86594,0.6567,0.92666,0.53295,0.89664,0.000102443,0.000102443,0.000102443
200,10456,0.65987,0.33666,0.8268,0.82433,0.81862,0.86589,0.65659,0.92683,0.53308,0.8967,0.000100611,0.000100611,0.000100611
